     -0.4034	      0.2194	     -0.4351	     -6.9113	      3.6730	      1.1906	     -9.2457	     -2.6287	     -0.4211
     -0.4312	      0.2097	     -0.4358	     -6.9524	      3.5864	      1.2115	     -9.3335	     -2.7359	     -0.5864
     -0.4583	      0.1997	     -0.4312	     -6.9926	      3.4992	      1.2310	     -9.4177	     -2.8420	     -0.7496
     -0.4847	      0.1894	     -0.4215	     -7.0318	      3.4116	      1.2492	     -9.4981	     -2.9470	     -0.9105
     -0.5104	      0.1787	     -0.4066	     -7.0700	      3.3234	      1.2659	     -9.5750	     -3.0509	     -1.0686
     -0.5352	      0.1678	     -0.3868	     -7.1073	      3.2349	      1.2812	     -9.6486	     -3.1537	     -1.2236
     -0.5593	      0.1567	     -0.3621	     -7.1437	      3.1459	      1.2951	     -9.7188	     -3.2554	     -1.3752
     -0.5824	      0.1453	     -0.3328	     -7.1791	      3.0565	      1.3076	     -9.7860	     -3.3561	     -1.5232
     -0.6045	      0.1336	     -0.2990	     -7.2135	      2.9666	      1.3186	     -9.8502	     -3.4558	     -1.6674
     -0.6257	      0.1217	     -0.2611	     -7.2470	      2.8764	      1.3282	     -9.9115	     -3.5544	     -1.8076
     -0.6457	      0.1097	     -0.2196	     -7.2795	      2.7858	      1.3364	     -9.9701	     -3.6521	     -1.9437
     -0.6646	      0.0974	     -0.1748	     -7.3110	      2.6949	      1.3431	    -10.0261	     -3.7489	     -2.0757
     -0.6822	      0.0849	     -0.1273	     -7.3416	      2.6035	      1.3483	    -10.0796	     -3.8447	     -2.2034
     -0.6985	      0.0723	     -0.0778	     -7.3713	      2.5119	      1.3521	    -10.1308	     -3.9396	     -2.3270
     -0.7135	      0.0595	     -0.0271	     -7.3999	      2.4199	      1.3545	    -10.1798	     -4.0337	     -2.4463
     -0.7270	      0.0466	      0.0240	     -7.4276	      2.3276	      1.3553	    -10.2266	     -4.1269	     -2.5613
     -0.7391	      0.0336	      0.0748	     -7.4544	      2.2350	      1.3548	    -10.2713	     -4.2193	     -2.6722
     -0.7498	      0.0206	      0.1243	     -7.4801	      2.1421	      1.3527	    -10.3141	     -4.3108	     -2.7788
     -0.7591	      0.0075	      0.1720	     -7.5049	      2.0489	      1.3492	    -10.3550	     -4.4016	     -2.8813
     -0.7670	     -0.0056	      0.2171	     -7.5287	      1.9554	      1.3442	    -10.3941	     -4.4916	     -2.9798
     -0.7736	     -0.0187	      0.2591	     -7.5515	      1.8617	      1.3378	    -10.4316	     -4.5809	     -3.0741
     -0.7789	     -0.0318	      0.2976	     -7.5733	      1.7678	      1.3299	    -10.4673	     -4.6695	     -3.1645
     -0.7829	     -0.0448	      0.3321	     -7.5941	      1.6736	      1.3206	    -10.5015	     -4.7573	     -3.2510
     -0.7858	     -0.0577	      0.3625	     -7.6138	      1.5792	      1.3098	    -10.5342	     -4.8445	     -3.3336
     -0.7874	     -0.0705	      0.3884	     -7.6326	      1.4845	      1.2975	    -10.5654	     -4.9310	     -3.4124
     -0.7880	     -0.0833	      0.4096	     -7.6503	      1.3897	      1.2838	    -10.5952	     -5.0168	     -3.4874
     -0.7874	     -0.0959	      0.4260	     -7.6670	      1.2947	      1.2687	    -10.6236	     -5.1020	     -3.5587
     -0.7857	     -0.1084	      0.4376	     -7.6826	      1.1995	      1.2522	    -10.6507	     -5.1866	     -3.6265
     -0.7829	     -0.1208	      0.4443	     -7.6972	      1.1041	      1.2342	    -10.6765	     -5.2705	     -3.6906
     -0.7791	     -0.1330	      0.4459	     -7.7107	      1.0086	      1.2148	    -10.7011	     -5.3539	     -3.7513
     -0.7742	     -0.1450	      0.4425	     -7.7231	      0.9130	      1.1940	    -10.7246	     -5.4366	     -3.8085
     -0.7682	     -0.1568	      0.4342	     -7.7344	      0.8172	      1.1718	    -10.7468	     -5.5187	     -3.8623
     -0.7612	     -0.1684	      0.4209	     -7.7447	      0.7213	      1.1483	    -10.7679	     -5.6003	     -3.9128
     -0.7531	     -0.1797	      0.4028	     -7.7538	      0.6253	      1.1233	    -10.7879	     -5.6813	     -3.9599
     -0.7440	     -0.1908	      0.3799	     -7.7617	      0.5292	      1.0971	    -10.8068	     -5.7617	     -4.0038
